city,state,state_id,lat,lng
"Morrice","Michigan","MI",42.8362,-84.1833
"Mount Clemens","Michigan","MI",42.5977,-82.8821
"Mount Morris","Michigan","MI",43.1176,-83.6987
"Mount Pleasant","Michigan","MI",43.5966,-84.7759
"Muir","Michigan","MI",42.9973,-84.9359
"Mulliken","Michigan","MI",42.7630,-84.8963
"Munising","Michigan","MI",46.4172,-86.6439
"Muskegon","Michigan","MI",43.2281,-86.2562
"Muskegon Heights","Michigan","MI",43.2023,-86.2421
"Nashville","Michigan","MI",42.6032,-85.0941
"Negaunee","Michigan","MI",46.4970,-87.5968
"New Baltimore","Michigan","MI",42.6904,-82.7398
"New Buffalo","Michigan","MI",41.7922,-86.7424
"New Era","Michigan","MI",43.5595,-86.3477
"New Haven","Michigan","MI",42.7306,-82.7953
"New Lothrop","Michigan","MI",43.1168,-83.9693
"Newaygo","Michigan","MI",43.4162,-85.8031
"Newberry","Michigan","MI",46.3538,-85.5098
"Niles","Michigan","MI",41.8346,-86.2473
"North Adams","Michigan","MI",41.9707,-84.5251
"North Branch","Michigan","MI",43.2286,-83.1920
"North Muskegon","Michigan","MI",43.2517,-86.2715
"Northport","Michigan","MI",45.1303,-85.6171
"Northville","Michigan","MI",42.4355,-83.4890
"Norton Shores","Michigan","MI",43.1621,-86.2519
"Norway","Michigan","MI",45.7997,-87.9140
"Novi","Michigan","MI",42.4786,-83.4893
"Oak Park","Michigan","MI",42.4649,-83.1824
"Oakley","Michigan","MI",43.1434,-84.1685
"Olivet","Michigan","MI",42.4440,-84.9246
"Omer","Michigan","MI",44.0487,-83.8565
"Onaway","Michigan","MI",45.3589,-84.2274
"Onekama","Michigan","MI",44.3656,-86.2021
"Onsted","Michigan","MI",42.0061,-84.1893
"Ontonagon","Michigan","MI",46.8665,-89.3122
"Ortonville","Michigan","MI",42.8510,-83.4427
"Otisville","Michigan","MI",43.1661,-83.5247
"Otsego","Michigan","MI",42.4576,-85.6980
"Otter Lake","Michigan","MI",43.2138,-83.4595
"Ovid","Michigan","MI",43.0031,-84.3742
"Owendale","Michigan","MI",43.7273,-83.2671
"Owosso","Michigan","MI",42.9955,-84.1760
"Oxford","Michigan","MI",42.8218,-83.2563
"Parchment","Michigan","MI",42.3277,-85.5667
"Parma","Michigan","MI",42.2633,-84.5793
"Paw Paw","Michigan","MI",42.2148,-85.8919
"Peck","Michigan","MI",43.2588,-82.8167
"Pellston","Michigan","MI",45.5519,-84.7830
"Pentwater","Michigan","MI",43.7793,-86.4303
"Perrinton","Michigan","MI",43.1807,-84.6793
"Perry","Michigan","MI",42.8195,-84.2320
"Petersburg","Michigan","MI",41.8993,-83.7136
"Petoskey","Michigan","MI",45.3649,-84.9888
"Pewamo","Michigan","MI",43.0020,-84.8473
"Pierson","Michigan","MI",43.3196,-85.4975
"Pigeon","Michigan","MI",43.8295,-83.2702
"Pinckney","Michigan","MI",42.4543,-83.9457
"Pinconning","Michigan","MI",43.8573,-83.9638
"Plainwell","Michigan","MI",42.4457,-85.6435
"Pleasant Ridge","Michigan","MI",42.4715,-83.1445
"Plymouth","Michigan","MI",42.3718,-83.4680
"Pontiac","Michigan","MI",42.6493,-83.2878
"Port Austin","Michigan","MI",44.0431,-82.9945
"Port Hope","Michigan","MI",43.9394,-82.7153
"Port Huron","Michigan","MI",42.9821,-82.4388
"Port Sanilac","Michigan","MI",43.4275,-82.5449
"Portage","Michigan","MI",42.2000,-85.5906
"Portland","Michigan","MI",42.8697,-84.8991
"Posen","Michigan","MI",45.2622,-83.6989
"Potterville","Michigan","MI",42.6299,-84.7433
"Powers","Michigan","MI",45.6878,-87.5266
"Prescott","Michigan","MI",44.1916,-83.9323
"Presque Isle Harbor","Michigan","MI",45.3226,-83.4858
"Quincy","Michigan","MI",41.9424,-84.8826
"Ravenna","Michigan","MI",43.1888,-85.9415
"Reading","Michigan","MI",41.8396,-84.7478
"Reed City","Michigan","MI",43.8725,-85.5068
"Reese","Michigan","MI",43.4528,-83.6893
"Richland","Michigan","MI",42.3762,-85.4553
"Richmond","Michigan","MI",42.8094,-82.7518
"River Rouge","Michigan","MI",42.2731,-83.1245
"Riverview","Michigan","MI",42.1723,-83.1946
"Robin Glen-Indiantown","Michigan","MI",43.4618,-83.8408
"Rochester","Michigan","MI",42.6866,-83.1198
"Rochester Hills","Michigan","MI",42.6645,-83.1563
"Rockford","Michigan","MI",43.1267,-85.5582
"Rockwood","Michigan","MI",42.0705,-83.2430
"Rogers City","Michigan","MI",45.4150,-83.8186
"Romeo","Michigan","MI",42.8049,-83.0041
"Romulus","Michigan","MI",42.2237,-83.3660
"Roosevelt Park","Michigan","MI",43.1982,-86.2733
"Roscommon","Michigan","MI",44.4915,-84.5914
"Rose City","Michigan","MI",44.4209,-84.1160
"Rosebush","Michigan","MI",43.6998,-84.7657
"Roseville","Michigan","MI",42.5074,-82.9369
"Rothbury","Michigan","MI",43.5199,-86.3588
"Royal Oak","Michigan","MI",42.5084,-83.1539
"Saginaw","Michigan","MI",43.4199,-83.9501
"Saline","Michigan","MI",42.1740,-83.7780
"Sandusky","Michigan","MI",43.4212,-82.8333
"Sanford","Michigan","MI",43.6777,-84.3803
"Saranac","Michigan","MI",42.9294,-85.2105
"Saugatuck","Michigan","MI",42.6592,-86.2061
"Sault Ste. Marie","Michigan","MI",46.4817,-84.3723
"Schoolcraft","Michigan","MI",42.1170,-85.6337
"Scottville","Michigan","MI",43.9511,-86.2798
"Sebewaing","Michigan","MI",43.7318,-83.4497
"Shelby","Michigan","MI",43.6114,-86.3648
"Shepherd","Michigan","MI",43.5235,-84.6927
"Sheridan","Michigan","MI",43.2086,-85.0739
"Sherwood","Michigan","MI",41.9997,-85.2394
"Shoreham","Michigan","MI",42.0604,-86.5115
"Shorewood-Tower Hills-Harbert","Michigan","MI",41.8817,-86.6142
"South Haven","Michigan","MI",42.4011,-86.2677
"South Lyon","Michigan","MI",42.4614,-83.6526
"South Range","Michigan","MI",47.0703,-88.6440
"South Rockwood","Michigan","MI",42.0597,-83.2654
"Southfield","Michigan","MI",42.4765,-83.2605
"Southgate","Michigan","MI",42.2047,-83.2057
"Sparta","Michigan","MI",43.1571,-85.7106
"Spring Lake","Michigan","MI",43.0733,-86.1944
"Springfield","Michigan","MI",42.3246,-85.2371
"Springport","Michigan","MI",42.3783,-84.6965
"St. Charles","Michigan","MI",43.2988,-84.1476
"St. Clair","Michigan","MI",42.8262,-82.4930
"St. Clair Shores","Michigan","MI",42.4925,-82.8961
"St. Ignace","Michigan","MI",45.8694,-84.7258
"St. Johns","Michigan","MI",43.0006,-84.5554
"St. Joseph","Michigan","MI",42.0968,-86.4849
"St. Louis","Michigan","MI",43.4082,-84.6118
"Standish","Michigan","MI",43.9794,-83.9637
"Stanton","Michigan","MI",43.2928,-85.0789
"Stanwood","Michigan","MI",43.5805,-85.4481
"Stephenson","Michigan","MI",45.4137,-87.6091
"Sterling","Michigan","MI",44.0325,-84.0194
"Sterling Heights","Michigan","MI",42.5809,-83.0305
"Stevensville","Michigan","MI",42.0139,-86.5243
"Stockbridge","Michigan","MI",42.4483,-84.1757
"Sturgis","Michigan","MI",41.7991,-85.4184
"Sunfield","Michigan","MI",42.7612,-84.9952
"Suttons Bay","Michigan","MI",44.9800,-85.6506
"Swartz Creek","Michigan","MI",42.9631,-83.8251
"Sylvan Lake","Michigan","MI",42.6172,-83.3331
"Tawas City","Michigan","MI",44.2679,-83.5244
"Taylor","Michigan","MI",42.2260,-83.2688
"Tecumseh","Michigan","MI",42.0066,-83.9450
"Tekonsha","Michigan","MI",42.0964,-84.9903
"Thompsonville","Michigan","MI",44.5205,-85.9388
"Three Oaks","Michigan","MI",41.7985,-86.6139
"Three Rivers","Michigan","MI",41.9470,-85.6281
"Traverse City","Michigan","MI",44.7546,-85.6038
"Trenton","Michigan","MI",42.1394,-83.1929
"Troy","Michigan","MI",42.5817,-83.1457
"Turner","Michigan","MI",44.1422,-83.7875
"Tustin","Michigan","MI",44.1009,-85.4589
"Twining","Michigan","MI",44.1131,-83.8075
"Ubly","Michigan","MI",43.7082,-82.9356
"Union City","Michigan","MI",42.0662,-85.1432
"Unionville","Michigan","MI",43.6538,-83.4671
"Utica","Michigan","MI",42.6290,-83.0218
"Vandalia","Michigan","MI",41.9189,-85.9143
"Vanderbilt","Michigan","MI",45.1436,-84.6639
"Vassar","Michigan","MI",43.3719,-83.5770
"Vermontville","Michigan","MI",42.6270,-85.0249
"Vernon","Michigan","MI",42.9392,-84.0330
"Vicksburg","Michigan","MI",42.1185,-85.5413
"Vineyard Lake","Michigan","MI",42.0868,-84.2102
"Wakefield","Michigan","MI",46.4767,-89.9336
"Waldron","Michigan","MI",41.7242,-84.4188
"Walker","Michigan","MI",42.9853,-85.7446
"Walkerville","Michigan","MI",43.7143,-86.1259
"Walled Lake","Michigan","MI",42.5379,-83.4786
"Warren","Michigan","MI",42.4934,-83.0270
"Watervliet","Michigan","MI",42.1883,-86.2576
"Wayland","Michigan","MI",42.6725,-85.6408
"Wayne","Michigan","MI",42.2774,-83.3877
"Webberville","Michigan","MI",42.6643,-84.1797
"Wedgewood","Michigan","MI",44.1937,-85.4902
"West Branch","Michigan","MI",44.2737,-84.2362
"Westland","Michigan","MI",42.3192,-83.3805
"Westphalia","Michigan","MI",42.9303,-84.7981
"White Cloud","Michigan","MI",43.5541,-85.7720
"White Pigeon","Michigan","MI",41.7977,-85.6485
"Whitehall","Michigan","MI",43.4003,-86.3405
"Whittemore","Michigan","MI",44.2337,-83.8033
"Williamston","Michigan","MI",42.6834,-84.2836
"Wixom","Michigan","MI",42.5243,-83.5346
"Wolverine","Michigan","MI",45.2732,-84.6052
"Wolverine Lake","Michigan","MI",42.5550,-83.4883
"Woodhaven","Michigan","MI",42.1320,-83.2374
"Woodland","Michigan","MI",42.7268,-85.1344
"Wyandotte","Michigan","MI",42.2113,-83.1558
"Wyoming","Michigan","MI",42.8908,-85.7066
"Yale","Michigan","MI",43.1277,-82.7972
"Ypsilanti","Michigan","MI",42.2440,-83.6208
"Zeeland","Michigan","MI",42.8139,-86.0129
"Zilwaukee","Michigan","MI",43.4809,-83.9223
"Ada","Minnesota","MN",47.2989,-96.5165
"Adams","Minnesota","MN",43.5654,-92.7190
"Adrian","Minnesota","MN",43.6332,-95.9329
"Afton","Minnesota","MN",44.9041,-92.8174
"Aitkin","Minnesota","MN",46.5262,-93.7056
"Akeley","Minnesota","MN",47.0005,-94.7280
"Albany","Minnesota","MN",45.6284,-94.5675
"Albert Lea","Minnesota","MN",43.6548,-93.3643
"Alberta","Minnesota","MN",45.5749,-96.0504
"Albertville","Minnesota","MN",45.2364,-93.6618
"Alden","Minnesota","MN",43.6695,-93.5735
"Aldrich","Minnesota","MN",46.3747,-94.9395
"Alexandria","Minnesota","MN",45.8776,-95.3767
"Alpha","Minnesota","MN",43.6377,-94.8712
"Altura","Minnesota","MN",44.0642,-91.9435
"Alvarado","Minnesota","MN",48.1930,-96.9984
"Amboy","Minnesota","MN",43.8880,-94.1584
"Andover","Minnesota","MN",45.2571,-93.3265
"Annandale","Minnesota","MN",45.2599,-94.1205
"Anoka","Minnesota","MN",45.2099,-93.3893
"Apple Valley","Minnesota","MN",44.7457,-93.2004
"Appleton","Minnesota","MN",45.1998,-96.0225
"Arco","Minnesota","MN",44.3838,-96.1826
"Arden Hills","Minnesota","MN",45.0721,-93.1670
"Argyle","Minnesota","MN",48.3366,-96.8162
"Arlington","Minnesota","MN",44.6083,-94.0768
"Ashby","Minnesota","MN",46.0931,-95.8154
"Askov","Minnesota","MN",46.1886,-92.7824
"Atwater","Minnesota","MN",45.1356,-94.7769
"Audubon","Minnesota","MN",46.8645,-95.9841
"Aurora","Minnesota","MN",47.5312,-92.2400
"Austin","Minnesota","MN",43.6721,-92.9784
"Avoca","Minnesota","MN",43.9490,-95.6465
"Avon","Minnesota","MN",45.6100,-94.4618
"Babbitt","Minnesota","MN",47.6443,-91.9461
"Backus","Minnesota","MN",46.8207,-94.5148
"Badger","Minnesota","MN",48.7768,-96.0213
"Bagley","Minnesota","MN",47.5244,-95.4031
"Balaton","Minnesota","MN",44.2331,-95.8707
"Barnesville","Minnesota","MN",46.6501,-96.4164
"Barnum","Minnesota","MN",46.5054,-92.6884
"Barrett","Minnesota","MN",45.9124,-95.8943
"Barry","Minnesota","MN",45.5581,-96.5604
"Battle Lake","Minnesota","MN",46.2850,-95.7186
"Baudette","Minnesota","MN",48.7119,-94.5924
"Baxter","Minnesota","MN",46.3426,-94.2793
"Bayport","Minnesota","MN",45.0152,-92.7789
"Beardsley","Minnesota","MN",45.5577,-96.7139
"Beaver Bay","Minnesota","MN",47.2563,-91.3065
"Beaver Creek","Minnesota","MN",43.6123,-96.3624
"Becker","Minnesota","MN",45.3824,-93.8772
"Bejou","Minnesota","MN",47.4429,-95.9727
"Belgrade","Minnesota","MN",45.4506,-94.9998
"Belle Plaine","Minnesota","MN",44.6196,-93.7606
"Bellechester","Minnesota","MN",44.3710,-92.5113
"Bellingham","Minnesota","MN",45.1367,-96.2840
"Beltrami","Minnesota","MN",47.5425,-96.5270
"Belview","Minnesota","MN",44.6065,-95.3287
"Bemidji","Minnesota","MN",47.4828,-94.8797
"Bena","Minnesota","MN",47.3404,-94.2060
"Benson","Minnesota","MN",45.3152,-95.6058
"Bertha","Minnesota","MN",46.2671,-95.0618
"Bethel","Minnesota","MN",45.4022,-93.2711
"Big Falls","Minnesota","MN",48.1794,-93.8092
"Big Lake","Minnesota","MN",45.3417,-93.7434
"Bigelow","Minnesota","MN",43.5053,-95.6892
"Bigfork","Minnesota","MN",47.7473,-93.6525
"Bingham Lake","Minnesota","MN",43.9095,-95.0460
"Bird Island","Minnesota","MN",44.7648,-94.8949
"Biscay","Minnesota","MN",44.8263,-94.2742
"Biwabik","Minnesota","MN",47.5550,-92.3234
"Blackduck","Minnesota","MN",47.7263,-94.5480
"Blaine","Minnesota","MN",45.1696,-93.2077
"Blomkest","Minnesota","MN",44.9428,-95.0235
"Blooming Prairie","Minnesota","MN",43.8684,-93.0552
"Bloomington","Minnesota","MN",44.8306,-93.3151
"Blue Earth","Minnesota","MN",43.6409,-94.1005
"Bluffton","Minnesota","MN",46.4696,-95.2338
"Bock","Minnesota","MN",45.7845,-93.5528
"Borup","Minnesota","MN",47.1803,-96.5058
"Bovey","Minnesota","MN",47.2962,-93.4036
"Bowlus","Minnesota","MN",45.8191,-94.4072
"Boy River","Minnesota","MN",47.1679,-94.1242
"Boyd","Minnesota","MN",44.8512,-95.9008
"Braham","Minnesota","MN",45.7223,-93.1717
"Brainerd","Minnesota","MN",46.3553,-94.1983
"Brandon","Minnesota","MN",45.9663,-95.5946
"Breckenridge","Minnesota","MN",46.2662,-96.5850
"Breezy Point","Minnesota","MN",46.6081,-94.2180
"Brewster","Minnesota","MN",43.6973,-95.4645
"Bricelyn","Minnesota","MN",43.5607,-93.8131
"Brook Park","Minnesota","MN",45.9484,-93.0728
"Brooklyn Center","Minnesota","MN",45.0681,-93.3162
"Brooklyn Park","Minnesota","MN",45.1112,-93.3505
"Brooks","Minnesota","MN",47.8165,-96.0036
"Brookston","Minnesota","MN",46.8654,-92.6026
"Brooten","Minnesota","MN",45.5001,-95.1157
"Browerville","Minnesota","MN",46.0805,-94.8645
"Browns Valley","Minnesota","MN",45.5947,-96.8327
"Brownsdale","Minnesota","MN",43.7404,-92.8681
"Brownsville","Minnesota","MN",43.6993,-91.2824
"Brownton","Minnesota","MN",44.7326,-94.3508
"Bruno","Minnesota","MN",46.2810,-92.6680
"Buckman","Minnesota","MN",45.8973,-94.0940
"Buffalo","Minnesota","MN",45.1794,-93.8644
"Buffalo Lake","Minnesota","MN",44.7368,-94.6170
"Buhl","Minnesota","MN",47.4994,-92.7691
"Burnsville","Minnesota","MN",44.7648,-93.2793
"Burtrum","Minnesota","MN",45.8658,-94.6874
"Butterfield","Minnesota","MN",43.9587,-94.7942
"Byron","Minnesota","MN",44.0378,-92.6409
"Caledonia","Minnesota","MN",43.6344,-91.5009
"Callaway","Minnesota","MN",46.9820,-95.9120
"Calumet","Minnesota","MN",47.3196,-93.2666
"Cambridge","Minnesota","MN",45.5612,-93.2283
"Campbell","Minnesota","MN",46.0976,-96.4055
"Canby","Minnesota","MN",44.7158,-96.2690
"Cannon Falls","Minnesota","MN",44.5122,-92.9034
"Canton","Minnesota","MN",43.5298,-91.9300
"Carlos","Minnesota","MN",45.9735,-95.2923
"Carlton","Minnesota","MN",46.6628,-92.4067
"Carver","Minnesota","MN",44.7648,-93.6537
"Cass Lake","Minnesota","MN",47.3792,-94.5993
"Cedar Mills","Minnesota","MN",44.9434,-94.5194
"Center City","Minnesota","MN",45.3942,-92.8142
"Centerville","Minnesota","MN",45.1640,-93.0540
"Ceylon","Minnesota","MN",43.5329,-94.6307
"Champlin","Minnesota","MN",45.1702,-93.3903
"Chandler","Minnesota","MN",43.9306,-95.9512
"Chanhassen","Minnesota","MN",44.8546,-93.5621
"Chaska","Minnesota","MN",44.8164,-93.6091
"Chatfield","Minnesota","MN",43.8445,-92.1829
"Chickamaw Beach","Minnesota","MN",46.7452,-94.3844
"Chisago City","Minnesota","MN",45.3473,-92.9116
"Chisholm","Minnesota","MN",47.4877,-92.8786
"Chokio","Minnesota","MN",45.5731,-96.1742
"Circle Pines","Minnesota","MN",45.1409,-93.1505
"Clara City","Minnesota","MN",44.9576,-95.3671
"Claremont","Minnesota","MN",44.0449,-92.9976
"Clarissa","Minnesota","MN",46.1284,-94.9490
"Clarkfield","Minnesota","MN",44.7907,-95.8079
"Clarks Grove","Minnesota","MN",43.7617,-93.3286
"Clear Lake","Minnesota","MN",45.4464,-93.9986
"Clearbrook","Minnesota","MN",47.6962,-95.4293
"Clearwater","Minnesota","MN",45.4102,-94.0447
"Clements","Minnesota","MN",44.3801,-95.0548
"Cleveland","Minnesota","MN",44.3236,-93.8353
"Climax","Minnesota","MN",47.6095,-96.8122
"Clinton","Minnesota","MN",45.4632,-96.4414
"Clitherall","Minnesota","MN",46.2743,-95.6310
"Clontarf","Minnesota","MN",45.3770,-95.6770
"Cloquet","Minnesota","MN",46.7221,-92.4923
"Coates","Minnesota","MN",44.7151,-93.0321
"Cobden","Minnesota","MN",44.2825,-94.8466
"Cohasset","Minnesota","MN",47.2389,-93.6396
"Cokato","Minnesota","MN",45.0770,-94.1877
"Cold Spring","Minnesota","MN",45.4570,-94.4297
"Coleraine","Minnesota","MN",47.2639,-93.4524
"Cologne","Minnesota","MN",44.7696,-93.7931
"Columbia Heights","Minnesota","MN",45.0484,-93.2472
"Columbus","Minnesota","MN",45.2685,-93.0809
"Comfrey","Minnesota","MN",44.1111,-94.9029
"Comstock","Minnesota","MN",46.6596,-96.7466
"Conger","Minnesota","MN",43.6153,-93.5275
"Cook","Minnesota","MN",47.8412,-92.6887
"Coon Rapids","Minnesota","MN",45.1755,-93.3094
"Corcoran","Minnesota","MN",45.1089,-93.5837
"Correll","Minnesota","MN",45.2320,-96.1627
"Cosmos","Minnesota","MN",44.9354,-94.6949
"Cottage Grove","Minnesota","MN",44.8161,-92.9274
"Cottonwood","Minnesota","MN",44.6105,-95.6721
"Courtland","Minnesota","MN",44.2701,-94.3464
"Cromwell","Minnesota","MN",46.6795,-92.8731
"Crookston","Minnesota","MN",47.7747,-96.6062
"Crosby","Minnesota","MN",46.4892,-93.9573
"Crystal","Minnesota","MN",45.0377,-93.3599
"Currie","Minnesota","MN",44.0704,-95.6668
"Cuyuna","Minnesota","MN",46.5115,-93.9264
"Cyrus","Minnesota","MN",45.6147,-95.7381
"Dakota","Minnesota","MN",43.9106,-91.3605
"Dalton","Minnesota","MN",46.1739,-95.9155
"Danube","Minnesota","MN",44.7910,-95.1029
"Danvers","Minnesota","MN",45.2814,-95.7559
"Darfur","Minnesota","MN",44.0535,-94.8378
"Darwin","Minnesota","MN",45.0969,-94.4137
"Dassel","Minnesota","MN",45.0831,-94.3150
"Dawson","Minnesota","MN",44.9290,-96.0504
"Dayton","Minnesota","MN",45.1906,-93.4758
"De Graff","Minnesota","MN",45.2600,-95.4683
"Deephaven","Minnesota","MN",44.9318,-93.5293
"Deer Creek","Minnesota","MN",46.3909,-95.3217
"Deer River","Minnesota","MN",47.3391,-93.7929
"Deerwood","Minnesota","MN",46.4729,-93.9000
"Delano","Minnesota","MN",45.0384,-93.7930
"Delavan","Minnesota","MN",43.7677,-94.0174
"Delhi","Minnesota","MN",44.5980,-95.2134
"Dellwood","Minnesota","MN",45.0985,-92.9672
"Denham","Minnesota","MN",46.3617,-92.9415
"Dennison","Minnesota","MN",44.4088,-93.0303
"Dent","Minnesota","MN",46.5530,-95.7189
"Detroit Lakes","Minnesota","MN",46.8060,-95.8449
"Dexter","Minnesota","MN",43.7194,-92.7017
"Dilworth","Minnesota","MN",46.8795,-96.6985
"Dodge Center","Minnesota","MN",44.0284,-92.8518
"Donaldson","Minnesota","MN",48.5749,-96.8992
"Donnelly","Minnesota","MN",45.6895,-96.0143
"Doran","Minnesota","MN",46.1852,-96.4857
"Dover","Minnesota","MN",43.9698,-92.1340
"Dovray","Minnesota","MN",44.0545,-95.5477
"Duluth","Minnesota","MN",46.7756,-92.1393
"Dumont","Minnesota","MN",45.7174,-96.4231
"Dundas","Minnesota","MN",44.4276,-93.2039
"Dundee","Minnesota","MN",43.8440,-95.4666
"Dunnell","Minnesota","MN",43.5604,-94.7752
"Eagan","Minnesota","MN",44.8170,-93.1638
"Eagle Bend","Minnesota","MN",46.1643,-95.0341
"Eagle Lake","Minnesota","MN",44.1636,-93.8823
"East Bethel","Minnesota","MN",45.3557,-93.2038
"East Grand Forks","Minnesota","MN",47.9286,-97.0138
"East Gull Lake","Minnesota","MN",46.3948,-94.3548
"Easton","Minnesota","MN",43.7661,-93.9000
"Echo","Minnesota","MN",44.6177,-95.4139
"Eden Prairie","Minnesota","MN",44.8488,-93.4595
"Eden Valley","Minnesota","MN",45.3255,-94.5456
"Edgerton","Minnesota","MN",43.8753,-96.1305
"Edina","Minnesota","MN",44.8914,-93.3602
"Effie","Minnesota","MN",47.8412,-93.6377
"Eitzen","Minnesota","MN",43.5080,-91.4636
"Elba","Minnesota","MN",44.0867,-92.0169
"Elbow Lake","Minnesota","MN",45.9902,-95.9791
"Elgin","Minnesota","MN",44.1258,-92.2478
"Elizabeth","Minnesota","MN",46.3798,-96.1309
"Elk River","Minnesota","MN",45.3314,-93.5670
"Elko New Market","Minnesota","MN",44.5665,-93.3380
"Elkton","Minnesota","MN",43.6602,-92.7065
"Ellendale","Minnesota","MN",43.8727,-93.2993
"Ellsworth","Minnesota","MN",43.5207,-96.0186
"Elmdale","Minnesota","MN",45.8340,-94.4942
"Elmore","Minnesota","MN",43.5063,-94.0883
"Elrosa","Minnesota","MN",45.5630,-94.9473
"Ely","Minnesota","MN",47.9054,-91.8517
"Elysian","Minnesota","MN",44.2067,-93.6764
"Emily","Minnesota","MN",46.7601,-93.9665
"Emmons","Minnesota","MN",43.5071,-93.4850
"Erhard","Minnesota","MN",46.4836,-96.0965
"Erskine","Minnesota","MN",47.6651,-96.0139
"Evan","Minnesota","MN",44.3549,-94.8361
"Evansville","Minnesota","MN",46.0062,-95.6869
"Eveleth","Minnesota","MN",47.4637,-92.5444
"Excelsior","Minnesota","MN",44.9025,-93.5663
"Eyota","Minnesota","MN",43.9883,-92.2321
"Fairfax","Minnesota","MN",44.5283,-94.7231
"Fairmont","Minnesota","MN",43.6441,-94.4621
"Falcon Heights","Minnesota","MN",44.9899,-93.1770
"Faribault","Minnesota","MN",44.2996,-93.2789
"Farmington","Minnesota","MN",44.6572,-93.1687
"Farwell","Minnesota","MN",45.7524,-95.6189
"Federal Dam","Minnesota","MN",47.2411,-94.2152
"Felton","Minnesota","MN",47.0749,-96.5058
"Fergus Falls","Minnesota","MN",46.2854,-96.0758
